user_id,item_id,rating
user_13,item_126,4.6
user_321,item_42,3.4
user_65,item_73,5.0
user_146,item_80,5.0
user_122,item_95,4.0
user_390,item_177,5.0
user_491,item_65,5.0
user_467,item_197,2.6
user_361,item_87,5.0
user_411,item_123,4.5
user_266,item_130,3.8
user_311,item_143,3.8
user_311,item_91,3.2
user_72,item_20,4.3
user_272,item_179,3.8
user_434,item_45,4.6
user_387,item_29,4.3
user_14,item_85,3.1
user_146,item_137,5.0
user_31,item_190,4.7
user_407,item_104,2.8
user_35,item_178,4.5
user_144,item_2,5.0
user_178,item_146,5.0
user_137,item_147,5.0
user_284,item_90,4.7
user_189,item_178,4.7
user_182,item_125,4.7
user_253,item_153,3.2
user_313,item_103,2.8
user_466,item_133,4.7
user_467,item_191,3.7
user_337,item_139,5.0
user_105,item_56,4.6
user_140,item_144,5.0
user_251,item_178,3.7
user_492,item_92,3.8
user_364,item_65,5.0
user_87,item_136,5.0
user_115,item_64,5.0
user_427,item_186,4.9
user_425,item_37,4.2
user_211,item_123,4.9
user_258,item_127,4.1
user_251,item_168,5.0
user_230,item_172,5.0
user_97,item_74,2.9
user_14,item_196,4.2
user_274,item_177,4.9
user_29,item_169,4.1
user_318,item_126,5.0
user_450,item_171,5.0
user_364,item_3,5.0
user_422,item_79,3.8
user_194,item_35,3.2
user_155,item_24,3.2
user_178,item_74,3.8
user_460,item_186,3.8
user_201,item_98,5.0
user_35,item_112,4.9
user_305,item_22,3.1
user_387,item_74,3.9
user_432,item_189,3.6
user_234,item_55,4.7
user_210,item_129,3.4
user_284,item_53,4.0
user_433,item_155,5.0
user_208,item_150,4.0
user_89,item_148,3.7
user_278,item_81,5.0
user_98,item_97,5.0
user_329,item_28,4.9
user_207,item_32,4.2
user_399,item_26,3.3
user_27,item_197,3.7
user_126,item_152,4.9
user_394,item_167,5.0
user_255,item_116,4.1
user_50,item_75,5.0
user_32,item_163,3.1
user_210,item_128,5.0
user_293,item_84,3.9
user_361,item_138,4.6
user_304,item_183,3.9
user_472,item_123,5.0
user_26,item_156,5.0
user_323,item_7,4.7
user_366,item_52,5.0
user_229,item_164,3.5
user_390,item_35,4.5
user_175,item_93,5.0
user_96,item_110,5.0
user_278,item_110,5.0
user_200,item_54,4.5
user_411,item_60,3.6
user_294,item_84,3.1
user_18,item_53,5.0
user_305,item_50,5.0
user_178,item_142,4.6
user_92,item_81,5.0
user_487,item_62,5.0
user_378,item_133,3.3
user_44,item_177,5.0
user_263,item_22,3.8
user_270,item_131,5.0
user_119,item_136,4.7
user_398,item_124,4.3
user_125,item_146,5.0
user_78,item_123,5.0
user_116,item_88,5.0
user_111,item_71,5.0
user_327,item_100,4.5
user_249,item_131,5.0
user_44,item_174,4.0
user_217,item_133,4.4
user_497,item_136,3.4
user_242,item_160,4.0
user_459,item_134,5.0
user_187,item_61,5.0
user_208,item_117,3.8
user_267,item_103,5.0
user_103,item_148,4.9
user_22,item_92,4.2
user_28,item_154,4.7
user_23,item_52,3.3
user_297,item_89,4.2
user_269,item_52,4.2
user_109,item_133,3.7
user_498,item_8,3.9
user_307,item_155,4.4
user_238,item_141,4.5
user_317,item_179,4.1
user_222,item_141,4.1
user_460,item_97,5.0
user_136,item_7,5.0
user_157,item_58,4.6
user_40,item_180,4.6
user_229,item_93,5.0
user_171,item_100,5.0
user_438,item_84,3.6
user_140,item_166,4.6
user_132,item_62,5.0
user_458,item_120,4.3
user_116,item_5,5.0
user_167,item_86,3.8
user_300,item_167,3.6
user_306,item_56,4.9
user_113,item_56,4.9
user_410,item_64,5.0
user_477,item_11,2.7
user_425,item_74,3.2
user_122,item_34,4.2
user_401,item_48,4.3
user_81,item_155,3.8
user_191,item_140,4.5
user_440,item_186,5.0
user_261,item_66,5.0
user_324,item_39,5.0
user_249,item_28,4.5
user_48,item_37,3.5
user_191,item_150,4.9
user_461,item_79,4.3
user_183,item_73,3.4
user_307,item_50,3.9
user_483,item_44,5.0
user_197,item_59,3.6
user_366,item_11,5.0
user_42,item_46,4.1
user_423,item_169,3.6
user_253,item_26,4.4
user_231,item_157,3.8
user_127,item_96,4.2
user_413,item_75,5.0
user_313,item_58,5.0
user_116,item_56,4.8
user_355,item_37,2.9
user_434,item_173,4.3
user_465,item_96,2.6
user_217,item_188,4.1
user_398,item_129,3.3
user_370,item_135,3.3
user_247,item_66,5.0
user_70,item_49,3.0
user_280,item_69,4.0
user_371,item_143,4.4
user_21,item_17,3.5
user_235,item_96,4.0
user_309,item_176,4.0
user_226,item_14,3.8
user_261,item_105,4.6
user_209,item_39,5.0
user_453,item_52,3.7
user_308,item_157,4.7
user_451,item_28,5.0
user_77,item_63,3.4
user_293,item_135,5.0
user_303,item_14,5.0
user_445,item_138,3.8
user_223,item_78,5.0
user_202,item_67,5.0
user_109,item_70,3.2
user_454,item_115,4.1
user_390,item_88,5.0
user_304,item_73,3.7
user_407,item_121,3.9
user_125,item_130,4.5
user_446,item_184,5.0
user_276,item_109,4.7
user_123,item_50,4.0
user_275,item_127,3.9
user_308,item_103,4.5
user_390,item_141,4.4
user_404,item_134,4.5
user_219,item_103,4.5
user_180,item_167,3.0
user_330,item_72,4.7
user_62,item_182,4.4
user_9,item_183,4.0
user_403,item_152,5.0
user_188,item_35,3.5
user_26,item_198,5.0
user_260,item_121,2.6
user_88,item_2,3.5
user_131,item_110,4.6
user_99,item_115,4.2
user_90,item_43,4.6
user_363,item_146,4.5
user_22,item_185,5.0
user_437,item_86,3.2
user_296,item_92,2.4
user_37,item_196,4.1
user_42,item_178,4.5
user_14,item_19,4.8
user_69,item_83,4.9
user_300,item_45,4.3
user_178,item_122,2.5
user_340,item_30,5.0
user_438,item_124,4.4
user_227,item_166,3.3
user_27,item_171,5.0
user_473,item_168,5.0
user_209,item_161,4.9
user_223,item_133,3.6
user_434,item_181,5.0
user_335,item_64,5.0
user_13,item_176,3.3
user_491,item_74,3.4
user_62,item_149,5.0
user_266,item_165,4.1
user_232,item_192,3.9
user_8,item_18,5.0
user_331,item_153,5.0
user_421,item_32,4.9
user_426,item_89,4.3
user_389,item_23,5.0
user_40,item_117,4.4
user_165,item_2,5.0
user_467,item_88,3.7
user_376,item_38,4.3
user_489,item_23,5.0
user_213,item_162,5.0
user_494,item_31,4.8
user_111,item_128,5.0
user_142,item_85,2.4
user_251,item_18,3.7
user_303,item_37,3.2
user_94,item_101,2.8
user_123,item_198,5.0
user_46,item_72,5.0
user_158,item_24,5.0
user_223,item_199,5.0
user_479,item_105,5.0
user_191,item_10,4.8
user_295,item_90,4.3
user_226,item_193,3.3
user_229,item_57,3.0
user_464,item_69,3.7
user_450,item_119,5.0
user_29,item_73,5.0
user_441,item_12,3.3
user_420,item_187,2.1
user_249,item_50,2.7
user_206,item_42,3.7
user_191,item_68,5.0
user_114,item_140,3.8
user_305,item_45,4.7
user_276,item_164,3.5
user_206,item_72,4.8
user_348,item_149,5.0
user_463,item_186,4.2
user_236,item_176,4.3
user_100,item_25,4.4
user_369,item_25,4.7
user_386,item_17,3.5
user_52,item_27,5.0
user_458,item_59,3.4
user_75,item_155,4.4
user_28,item_114,3.8
user_136,item_23,5.0
user_298,item_92,3.2
user_268,item_33,5.0
user_58,item_82,5.0
user_470,item_4,5.0
user_68,item_45,4.0
user_316,item_128,3.9
user_177,item_91,2.0
user_468,item_26,4.4
user_200,item_180,3.7
user_395,item_189,4.1
user_375,item_35,4.1
user_135,item_3,5.0
user_170,item_110,5.0
user_443,item_54,4.7
user_457,item_7,5.0
user_220,item_151,5.0
user_429,item_150,3.0
user_69,item_196,4.3
user_182,item_67,5.0
user_347,item_158,5.0
user_119,item_194,5.0
user_301,item_152,4.6
user_60,item_84,2.1
user_117,item_125,4.4
user_352,item_143,5.0
user_466,item_175,5.0
user_328,item_42,4.8
user_301,item_137,5.0
user_72,item_51,5.0
user_398,item_188,3.6
user_55,item_33,5.0
user_119,item_84,3.3
user_59,item_188,3.2
user_387,item_196,5.0
user_455,item_44,4.6
user_263,item_186,4.3
user_409,item_22,3.9
user_52,item_7,5.0
user_269,item_123,5.0
user_134,item_42,3.7
user_172,item_19,5.0
user_342,item_162,5.0
user_107,item_118,3.6
user_314,item_51,5.0
user_215,item_193,5.0
user_83,item_101,3.4
user_409,item_160,2.7
user_440,item_171,5.0
user_41,item_176,3.5
user_280,item_23,5.0
user_277,item_90,5.0
user_367,item_69,5.0
user_406,item_96,2.0
user_423,item_44,4.6
user_24,item_3,4.5
user_186,item_8,4.2
user_188,item_85,1.1
user_398,item_101,4.3
user_484,item_86,3.4
user_486,item_147,4.1
user_134,item_144,4.8
user_442,item_105,3.4
user_439,item_196,3.5
user_486,item_12,2.7
user_141,item_58,5.0
user_377,item_170,4.1
user_459,item_20,4.9
user_197,item_199,3.5
user_414,item_175,4.5
user_216,item_96,4.8
user_247,item_137,5.0
user_247,item_159,5.0
user_233,item_189,3.3
user_356,item_126,3.0
user_470,item_47,5.0
user_159,item_137,5.0
user_146,item_57,5.0
user_421,item_146,3.9
user_118,item_195,5.0
user_184,item_184,3.9
user_341,item_128,4.6
user_406,item_161,4.3
user_19,item_153,3.9
user_14,item_199,3.7
user_13,item_14,4.5
user_82,item_117,3.0
user_343,item_162,3.1
user_387,item_171,5.0
user_456,item_98,5.0
user_362,item_85,2.8
user_374,item_127,4.2
user_492,item_131,5.0
user_219,item_152,5.0
user_87,item_60,5.0
user_307,item_193,4.5
user_52,item_102,5.0
user_59,item_137,5.0
user_432,item_173,3.3
user_224,item_97,5.0
user_21,item_42,3.8
user_187,item_24,5.0
user_8,item_47,5.0
user_291,item_171,5.0
user_121,item_43,5.0
user_436,item_28,4.6
user_260,item_164,3.6
user_186,item_139,5.0
user_380,item_76,4.7
user_170,item_75,5.0
user_131,item_111,5.0
user_84,item_107,5.0
user_36,item_38,4.9
user_436,item_133,3.1
user_42,item_77,5.0
user_106,item_161,5.0
user_73,item_195,3.4
user_260,item_94,4.3
user_67,item_167,5.0
user_81,item_156,3.8
user_70,item_41,3.7
user_373,item_78,3.6
user_286,item_92,4.3
user_347,item_184,5.0
user_383,item_1,4.6
user_300,item_64,4.3
user_119,item_150,5.0
user_490,item_36,5.0
user_443,item_81,2.9
user_445,item_11,4.5
user_122,item_145,3.8
user_37,item_156,4.5
user_499,item_127,4.1
user_456,item_127,3.8
user_299,item_192,4.0
user_116,item_154,4.2
user_207,item_142,5.0
user_301,item_12,5.0
user_197,item_150,4.1
user_70,item_78,3.3
user_267,item_69,5.0
user_375,item_161,4.7
user_100,item_55,3.7
user_428,item_22,4.2
user_39,item_95,4.3
user_339,item_111,4.7
user_147,item_102,4.8
user_339,item_116,5.0
user_368,item_49,4.5
user_481,item_135,5.0
user_273,item_95,2.2
user_347,item_146,4.2
user_85,item_173,4.0
user_455,item_1,4.4
user_426,item_94,4.2
user_89,item_36,3.4
user_426,item_77,5.0
user_306,item_71,5.0
user_111,item_143,3.3
user_98,item_33,5.0
user_213,item_13,5.0
user_394,item_96,3.6
user_91,item_97,4.8
user_361,item_158,4.3
user_207,item_91,3.9
user_355,item_104,4.0
user_223,item_91,4.8
user_17,item_71,3.5
user_490,item_163,4.2
user_282,item_102,2.3
user_475,item_44,4.5
user_176,item_95,3.0
user_270,item_127,5.0
user_314,item_164,3.9
user_234,item_8,3.5
user_144,item_196,4.3
user_194,item_164,3.0
user_311,item_173,2.6
user_429,item_11,4.9
user_481,item_140,4.0
user_392,item_114,4.4
user_243,item_150,4.3
user_454,item_44,4.3
user_219,item_39,5.0
user_62,item_140,3.1
user_349,item_124,2.2
user_159,item_70,4.9
user_11,item_110,5.0
user_446,item_183,4.1
user_479,item_141,5.0
user_37,item_195,4.4
user_468,item_58,4.0
user_379,item_169,3.7
user_340,item_18,5.0
user_446,item_98,5.0
user_453,item_46,4.0
user_117,item_152,5.0
user_356,item_92,2.6
user_250,item_75,4.7
user_0,item_75,4.0
user_404,item_98,4.4
user_459,item_16,5.0
user_182,item_195,4.8
user_390,item_148,4.8
user_160,item_182,5.0
user_5,item_52,4.7
user_291,item_25,5.0
user_442,item_29,2.8
user_239,item_74,4.2
user_435,item_108,4.4
user_481,item_36,5.0
user_91,item_120,3.0
user_149,item_169,3.8
user_438,item_109,3.8
user_336,item_100,2.5
user_364,item_114,4.9
user_278,item_13,5.0
user_435,item_109,2.4
user_460,item_116,5.0
user_448,item_85,2.9
user_378,item_174,4.9
user_304,item_85,3.0
user_142,item_189,3.4
user_221,item_199,4.9
user_322,item_6,2.5
user_127,item_85,3.6
user_35,item_80,3.9
user_259,item_151,5.0
user_460,item_105,5.0
user_3,item_94,5.0
user_54,item_104,5.0
user_166,item_86,3.9
user_19,item_164,4.4
user_493,item_64,4.5
user_425,item_35,4.7
user_264,item_182,4.0
user_286,item_48,4.7
user_464,item_38,4.3
user_301,item_15,4.8
user_461,item_196,4.2
user_464,item_167,4.3
user_368,item_26,5.0
user_89,item_76,4.0
user_59,item_162,5.0
user_91,item_11,5.0
user_116,item_164,3.3
user_342,item_142,5.0
user_202,item_30,4.5
user_267,item_72,4.9
user_469,item_60,3.9
user_206,item_112,3.2
user_474,item_124,5.0
user_329,item_182,5.0
user_214,item_188,3.3
user_321,item_102,4.0
user_339,item_117,3.9
user_258,item_98,5.0
user_49,item_118,4.1
user_136,item_184,3.0
user_34,item_185,3.7
user_21,item_103,3.5
user_196,item_11,5.0
user_381,item_114,3.9
user_449,item_134,5.0
user_488,item_199,3.8
user_94,item_16,4.2
user_478,item_148,5.0
user_172,item_168,5.0
user_35,item_185,5.0
user_317,item_5,5.0
user_284,item_134,4.5
user_83,item_44,4.1
user_212,item_109,3.3
user_232,item_42,3.8
user_259,item_144,4.6
user_356,item_124,2.2
user_233,item_16,4.0
user_266,item_14,4.6
user_214,item_131,4.2
user_162,item_148,5.0
user_364,item_63,5.0
user_392,item_19,5.0
user_132,item_44,4.8
user_262,item_79,4.4
user_281,item_119,3.7
user_340,item_174,3.4
user_146,item_8,3.7
user_404,item_174,3.4
user_99,item_56,5.0
user_28,item_62,5.0
user_19,item_128,5.0
user_446,item_18,4.6
user_3,item_57,3.2
user_357,item_187,3.6
user_256,item_102,4.5
user_259,item_80,4.9
user_453,item_149,4.3
user_150,item_128,4.1
user_164,item_110,4.0
user_104,item_85,2.8
user_154,item_175,3.0
user_101,item_197,3.3
user_35,item_119,5.0
user_454,item_177,4.5
user_170,item_112,3.9
user_318,item_64,5.0
user_471,item_3,2.9
user_307,item_125,3.2
user_323,item_84,2.9
user_126,item_110,5.0
user_400,item_1,2.9
user_384,item_24,4.2
user_442,item_116,4.2
user_304,item_146,2.5
user_380,item_34,4.8
user_484,item_50,3.5
user_329,item_116,5.0
user_473,item_111,4.5
user_304,item_2,3.6
user_494,item_156,5.0
user_256,item_54,4.0
user_82,item_186,4.1
user_398,item_17,2.7
user_215,item_41,3.4
user_194,item_141,3.3
user_377,item_171,4.5
user_464,item_113,5.0
user_36,item_25,4.8
user_325,item_94,4.0
user_332,item_138,3.8
user_313,item_115,3.9
user_446,item_1,4.8
user_186,item_110,5.0
user_120,item_139,5.0
user_88,item_50,3.3
user_496,item_165,5.0
user_438,item_31,4.7
user_389,item_46,4.8
user_77,item_144,3.2
user_327,item_180,5.0
user_307,item_79,3.4
user_489,item_52,4.4
user_74,item_161,4.7
user_129,item_50,2.4
user_476,item_170,3.3
user_219,item_195,5.0
user_40,item_159,5.0
user_412,item_115,4.6
user_84,item_52,4.3
user_403,item_67,5.0
user_233,item_49,4.0
user_287,item_100,5.0
user_186,item_187,2.5
user_417,item_81,5.0
user_471,item_42,3.5
user_60,item_19,5.0
user_53,item_28,5.0
user_453,item_64,5.0
user_259,item_34,4.5
user_448,item_137,3.8
user_120,item_117,3.5
user_432,item_32,2.1
user_258,item_158,4.8
user_298,item_103,3.9
user_458,item_63,4.0
user_489,item_164,4.7
user_329,item_37,3.4
user_374,item_193,4.9
user_421,item_142,5.0
user_70,item_180,3.5
user_359,item_39,5.0
user_198,item_170,5.0
user_443,item_2,4.0
user_401,item_9,4.0
user_380,item_68,5.0
user_154,item_15,2.6
user_236,item_96,3.8
user_468,item_70,2.3
user_18,item_168,5.0
user_157,item_47,5.0
user_134,item_122,2.6
user_303,item_148,5.0
user_378,item_178,3.5
user_454,item_59,3.1
user_499,item_103,3.9
user_170,item_176,2.4
user_253,item_41,2.1
user_19,item_71,5.0
user_443,item_60,4.1
user_263,item_70,3.0
user_411,item_115,3.0
user_416,item_131,4.1
user_157,item_196,4.0
user_274,item_180,4.4
user_284,item_26,4.0
user_207,item_68,5.0
user_219,item_168,5.0
user_295,item_54,4.4
user_309,item_43,5.0
user_346,item_112,5.0
user_152,item_27,5.0
user_218,item_19,5.0
user_381,item_33,4.5
user_41,item_21,5.0
user_190,item_19,5.0
user_399,item_178,2.6
user_255,item_157,4.4
user_88,item_99,3.2
user_102,item_117,3.6
user_452,item_180,4.8
user_228,item_192,4.3
user_135,item_10,4.7
user_345,item_199,3.4
user_238,item_110,5.0
user_253,item_167,4.1
user_97,item_131,4.7
user_389,item_160,3.8
user_43,item_98,5.0
user_380,item_90,4.9
user_368,item_166,4.9
user_451,item_101,4.1
user_473,item_134,4.6
user_176,item_101,5.0
user_437,item_94,3.0
user_90,item_133,4.2
user_373,item_83,4.9
user_300,item_193,4.4
user_27,item_17,3.3
user_375,item_69,5.0
user_307,item_120,3.5
user_83,item_96,3.5
user_347,item_94,5.0
user_85,item_150,4.6
user_271,item_27,4.2
user_460,item_191,3.1
user_443,item_168,5.0
user_469,item_196,3.8
user_50,item_92,4.1
user_251,item_46,2.6
user_434,item_177,5.0
user_311,item_84,2.2
user_471,item_158,2.8
user_11,item_97,4.9
user_419,item_76,5.0
user_487,item_164,3.7
user_449,item_173,5.0
user_71,item_134,5.0
user_228,item_166,5.0
user_478,item_82,5.0
user_291,item_49,4.3
user_330,item_186,4.6
user_237,item_19,5.0
user_422,item_76,3.6
user_408,item_147,5.0
user_360,item_86,2.0
user_344,item_38,5.0
user_24,item_73,4.1
user_219,item_157,5.0
user_107,item_31,4.3
user_351,item_89,5.0
user_232,item_120,4.8
user_55,item_7,5.0
user_353,item_36,4.6
user_134,item_186,5.0
user_462,item_85,3.4
user_42,item_11,4.6
user_397,item_13,4.6
user_197,item_182,3.9
user_110,item_183,5.0
user_201,item_168,5.0
user_196,item_99,4.8
user_339,item_41,4.1
user_388,item_87,5.0
user_485,item_193,4.8
user_71,item_92,4.2
user_272,item_57,3.6
user_423,item_191,3.5
user_187,item_195,4.3
user_174,item_151,4.0
user_251,item_76,4.3
user_446,item_69,4.2
user_230,item_12,4.8
user_418,item_165,4.2
user_203,item_98,5.0
user_83,item_27,5.0
user_300,item_14,4.8
user_470,item_151,4.9
user_284,item_72,4.0
user_497,item_101,3.9
user_271,item_4,2.3
user_393,item_43,4.4
user_64,item_86,4.0
user_307,item_88,4.6
user_413,item_17,4.0
user_114,item_20,5.0
user_66,item_166,4.0
user_275,item_190,3.8
user_488,item_77,4.0
user_174,item_44,3.9
user_467,item_143,5.0
user_375,item_197,4.1
user_42,item_33,5.0
user_313,item_64,4.0
user_280,item_77,5.0
user_237,item_164,4.7
user_37,item_44,4.9
user_205,item_116,5.0
user_6,item_97,5.0
user_28,item_22,2.7
user_29,item_162,4.8
user_316,item_124,4.2
user_120,item_15,4.4
user_64,item_177,5.0
user_72,item_26,5.0
user_425,item_73,4.3
user_396,item_147,5.0
user_276,item_97,5.0
user_294,item_155,4.8
user_410,item_144,4.2
user_171,item_56,5.0
user_344,item_66,5.0
user_488,item_175,5.0
user_180,item_58,4.7
user_232,item_17,4.1
user_13,item_57,4.0
user_146,item_136,4.6
user_332,item_38,4.8
user_358,item_192,4.9
user_131,item_88,5.0
user_343,item_125,3.3
user_339,item_95,4.5
user_221,item_145,3.5
user_499,item_93,4.6
user_10,item_147,5.0
user_499,item_7,3.6
user_219,item_158,5.0
user_115,item_32,5.0
user_222,item_91,3.4
user_310,item_187,2.8
user_414,item_10,3.5
user_154,item_174,3.6
user_480,item_117,3.6
user_465,item_192,4.1
user_370,item_174,3.4
user_290,item_156,4.1
user_367,item_184,4.8
user_269,item_188,3.1
user_31,item_128,5.0
user_80,item_21,4.4
user_308,item_151,3.8
user_232,item_183,4.8
user_126,item_188,5.0
user_135,item_158,5.0
user_223,item_32,5.0
user_214,item_45,2.9
user_464,item_22,3.2
user_189,item_160,3.5
user_333,item_98,3.5
user_125,item_39,4.8
user_122,item_141,4.2
user_343,item_14,4.9
user_488,item_198,4.7
user_343,item_95,3.9
user_41,item_152,4.4
user_248,item_8,4.0
user_437,item_191,3.3
user_481,item_73,5.0
user_319,item_106,4.1
user_218,item_160,4.4
user_120,item_30,5.0
user_91,item_182,4.4
user_421,item_196,4.3
user_314,item_161,5.0
user_109,item_169,3.3
user_162,item_196,4.7
user_326,item_114,4.6
user_57,item_150,4.8
user_347,item_76,5.0
user_345,item_196,4.3
user_11,item_104,5.0
user_453,item_59,2.2
user_29,item_71,4.8
user_386,item_60,5.0
user_331,item_196,5.0
user_495,item_143,4.7
user_274,item_59,2.3
user_25,item_22,5.0
user_321,item_106,5.0
user_413,item_48,5.0
user_80,item_38,5.0
user_160,item_81,5.0
user_113,item_175,4.9
user_444,item_172,4.7
user_266,item_46,3.0
user_279,item_69,2.5
user_325,item_3,5.0
user_260,item_64,5.0
user_313,item_194,3.9
user_419,item_137,5.0
user_36,item_39,4.3
user_435,item_85,3.4
user_333,item_38,3.3
user_325,item_38,4.5
user_21,item_4,3.7
user_214,item_112,3.6
user_119,item_96,3.7
user_419,item_186,5.0
user_276,item_193,5.0
user_315,item_84,3.7
user_338,item_44,4.8
user_442,item_123,4.5
user_138,item_139,4.3
user_398,item_115,2.8
user_130,item_94,4.4
user_191,item_20,4.1
user_100,item_22,3.6
user_366,item_149,5.0
user_301,item_126,5.0
user_113,item_41,4.5
user_23,item_38,4.3
user_365,item_22,4.2
user_237,item_37,4.2
user_388,item_130,4.9
user_428,item_102,4.8
user_306,item_92,3.7
user_96,item_35,4.1
user_276,item_187,4.0
user_225,item_186,3.6
user_153,item_164,3.9
user_318,item_127,3.5
user_43,item_118,2.8
user_190,item_187,5.0
user_67,item_146,5.0
user_267,item_70,4.7
user_346,item_61,4.1
user_273,item_15,3.3
user_341,item_195,4.6
user_172,item_75,4.2
user_390,item_5,4.5
user_2,item_108,3.3
user_260,item_100,4.6
user_216,item_137,5.0
user_153,item_185,5.0
user_463,item_161,3.6
user_375,item_14,5.0
user_252,item_196,3.0
user_182,item_198,5.0
user_447,item_14,5.0
user_296,item_179,3.5
user_407,item_158,3.9
user_305,item_12,5.0
user_169,item_109,3.8
user_435,item_170,3.9
user_497,item_20,3.2
user_328,item_84,3.2
user_256,item_114,4.2
user_353,item_30,4.9
user_263,item_94,5.0
user_328,item_95,2.9
user_459,item_84,2.9
user_225,item_155,3.4
user_77,item_30,3.9
user_92,item_194,5.0
user_224,item_89,3.2
user_253,item_166,3.0
user_327,item_65,3.9
user_430,item_179,4.1
user_270,item_173,4.5
user_308,item_155,2.9
user_236,item_102,5.0
user_228,item_17,3.6
user_188,item_78,4.1
user_50,item_132,5.0
user_402,item_79,3.4
user_254,item_128,4.1
user_232,item_143,5.0
user_324,item_187,3.3
user_399,item_130,4.1
user_484,item_179,4.4
user_177,item_149,2.4
user_97,item_58,2.9
user_152,item_187,3.4
user_357,item_103,5.0
user_287,item_199,4.3
user_452,item_19,5.0
user_220,item_166,3.2
user_81,item_2,3.4
user_148,item_22,4.0
user_18,item_42,3.7
user_428,item_165,5.0
user_338,item_192,4.1
user_465,item_3,4.9
user_82,item_88,5.0
user_75,item_87,5.0
user_230,item_177,4.4
user_477,item_0,4.5
user_262,item_72,3.9
user_14,item_34,4.7
user_451,item_174,4.5
user_173,item_62,5.0
user_100,item_78,2.5
user_490,item_160,4.2
user_271,item_84,1.7
user_245,item_47,4.3
user_75,item_73,4.5
user_22,item_52,4.4
user_274,item_19,4.6
user_347,item_135,5.0
user_59,item_63,4.2
user_283,item_169,4.6
user_61,item_109,2.8
user_499,item_41,4.1
user_173,item_57,4.1
user_116,item_150,4.2
user_396,item_30,5.0
user_365,item_48,5.0
user_13,item_151,5.0
user_134,item_181,5.0
user_276,item_63,4.7
user_437,item_149,4.3
user_262,item_121,3.9
user_134,item_143,4.3
user_111,item_89,4.3
user_179,item_115,5.0
user_390,item_68,5.0
user_243,item_138,2.9
user_154,item_55,4.3
user_253,item_70,3.7
user_438,item_114,3.7
user_401,item_29,3.9
user_38,item_129,4.1
user_241,item_63,4.4
user_433,item_5,5.0
user_480,item_43,3.9
user_62,item_49,3.0
user_131,item_179,3.2
user_42,item_185,5.0
user_92,item_190,4.2
user_239,item_178,4.6
user_423,item_29,3.3
user_80,item_152,4.9
user_257,item_55,4.3
user_212,item_71,5.0
user_95,item_195,4.3
user_75,item_60,4.7
user_217,item_135,5.0
user_91,item_17,3.3
user_341,item_48,4.4
user_431,item_160,5.0
user_42,item_76,5.0
user_92,item_185,5.0
user_89,item_115,3.6
user_167,item_94,5.0
user_98,item_75,4.8
user_434,item_64,5.0
user_208,item_0,3.6
user_365,item_44,5.0
user_122,item_158,5.0
user_150,item_126,4.4
user_59,item_17,3.6
user_291,item_193,4.4
user_90,item_36,4.8
user_416,item_21,2.4
user_318,item_182,5.0
user_133,item_38,4.4
user_86,item_146,4.3
user_491,item_171,5.0
user_168,item_150,5.0
user_70,item_135,4.5
user_99,item_144,5.0
user_389,item_63,4.4
user_31,item_76,5.0
user_339,item_32,4.8
user_106,item_82,5.0
user_215,item_51,3.8
user_385,item_19,5.0
user_490,item_131,5.0
user_343,item_16,4.0
user_240,item_124,3.5
user_250,item_174,4.3
user_443,item_21,4.0
user_484,item_144,5.0
user_170,item_196,2.6
user_247,item_12,5.0
user_478,item_123,5.0
user_468,item_75,4.9
user_150,item_12,4.6
user_404,item_4,5.0
user_476,item_173,2.7
user_287,item_61,5.0
user_412,item_108,5.0
user_282,item_51,3.8
user_328,item_54,5.0
user_354,item_45,5.0
user_317,item_39,5.0
user_61,item_32,4.8
user_291,item_33,4.3
user_90,item_190,4.1
user_190,item_138,5.0
user_79,item_108,3.1
user_81,item_13,3.6
user_293,item_0,4.4
user_218,item_106,2.4
user_332,item_56,4.3
user_281,item_130,5.0
user_66,item_178,3.4
user_250,item_177,4.8
user_59,item_160,3.7
user_179,item_101,5.0
user_256,item_197,2.7
user_255,item_113,3.0
user_169,item_106,5.0
user_49,item_27,5.0
user_473,item_102,4.1
user_368,item_57,4.5
user_496,item_85,2.7
user_453,item_4,3.4
user_424,item_170,4.0
user_412,item_131,5.0
user_429,item_68,3.5
user_143,item_38,5.0
user_334,item_106,5.0
user_408,item_33,5.0
user_69,item_130,4.0
user_447,item_2,5.0
user_337,item_61,5.0
user_87,item_52,5.0
user_477,item_157,5.0
user_248,item_63,3.9
user_125,item_191,3.2
user_202,item_194,4.9
user_16,item_178,5.0
user_464,item_27,5.0
user_289,item_10,3.8
user_492,item_72,5.0
user_184,item_187,2.4
user_240,item_136,5.0
user_204,item_33,5.0
user_308,item_50,4.2
user_200,item_17,2.5
user_278,item_83,5.0
user_6,item_166,3.4
user_451,item_12,4.2
user_190,item_95,3.5
user_351,item_196,5.0
user_235,item_165,4.0
user_381,item_20,4.7
user_497,item_159,3.5
user_419,item_109,3.1
user_465,item_89,3.5
user_161,item_96,4.5
user_408,item_0,4.3
user_179,item_19,5.0
user_354,item_195,5.0
user_270,item_141,5.0
user_15,item_146,3.8
user_465,item_137,4.8
user_499,item_14,5.0
user_444,item_135,5.0
user_40,item_135,5.0
user_236,item_130,4.0
user_496,item_135,5.0
user_349,item_58,4.3
user_16,item_156,5.0
user_268,item_158,4.4
user_472,item_107,5.0
user_355,item_106,4.7
